has_dependents,tenure_mo,home_phone,multi_line,internet_plan,contract_term,e_bill_opt_in,pay_method,monthly_fee,total_billed,gender,age_years,is_married,dependents_count,referred_friend,referrals_count,recent_offer,avg_long_dist_fee,internet_tech,avg_gb_download,unlimited_data_opt,extra_data_fees_total,long_dist_fees_total,received_refund,tenure_log1p,tenure_group,bundle_score,is_autopay,penalty_fees_total,penalty_fee_rate,avg_billed_per_month,fee_minus_avg_billed,recent_offer_missing,left_flag
No,62,1,Yes,Fiber optic,One year,No,Electronic check,102.0,6529.25,Male,63,No,0,No,0,Offer B,8.08,Fiber Optic,21,No,110,500.96,0,4.143134726391533,49-72,6,0,610.96,0.09357276869471992,105.31048387096774,-3.3104838709677438,0,1
No,72,1,Yes,DSL,Two year,Yes,Bank transfer (automatic),91.15,6637.9,Female,53,Yes,0,Yes,4,Unknown,2.95,Cable,26,Yes,0,212.4,0,4.290459441148391,49-72,8,1,212.4,0.031998071679296164,92.19305555555555,-1.04305555555554,1,0
Yes,35,1,No,Fiber optic,One year,Yes,Electronic check,89.7,3165.6,Male,50,Yes,3,Yes,5,Offer C,1.53,Fiber Optic,57,Yes,0,53.55,0,3.58351893845611,25-48,4,0,53.55,0.01691622441243366,90.44571428571429,-0.7457142857142856,0,0
No,17,1,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),90.2,1454.15,Male,62,Yes,0,Yes,1,Offer D,12.06,Fiber Optic,9,Yes,0,205.02,0,2.8903717578961645,13-24,3,1,205.02,0.14098958154248187,85.53823529411765,4.661764705882348,0,1
No,72,1,Yes,DSL,Two year,Yes,Electronic check,92.4,6786.1,Female,20,Yes,0,Yes,8,Unknown,37.45,DSL,48,No,150,2696.4,0,4.290459441148391,49-72,8,0,2846.4,0.41944563151147196,94.2513888888889,-1.8513888888888914,1,0
Yes,28,1,No,No,One year,No,Mailed check,19.9,543.0,Female,64,Yes,1,Yes,9,Offer C,21.91,Unknown,0,No,0,613.48,0,3.367295829986474,25-48,0,0,613.48,1.1297974217311235,19.392857142857142,0.5071428571428562,0,0
No,56,1,Yes,No,Two year,Yes,Credit card (automatic),25.15,1327.15,Male,19,Yes,0,Yes,1,Offer B,13.2,Unknown,0,No,0,739.2,0,4.04305126783455,49-72,0,1,739.2,0.5569830087028595,23.699107142857144,1.450892857142854,0,1
No,31,1,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,Female,58,No,0,No,0,Unknown,16.63,Fiber Optic,12,Yes,0,515.53,0,3.4657359027997265,25-48,2,1,515.53,0.21443337562132145,77.55322580645162,2.296774193548373,1,1
No,1,1,Yes,No,Month-to-month,Yes,Mailed check,25.75,25.75,Female,23,No,0,No,0,Unknown,15.22,Unknown,0,No,0,15.22,0,0.6931471805599453,0-6,0,0,15.22,0.5910679611650486,25.75,0.0,1,0
No,2,1,No,DSL,Month-to-month,Yes,Mailed check,49.6,114.7,Female,26,No,0,No,0,Offer E,21.28,Cable,26,Yes,0,42.56,0,1.0986122886681098,0-6,1,0,42.56,0.3710549258936356,57.35,-7.75,0,1
No,6,1,No,No,Month-to-month,Yes,Mailed check,20.95,109.5,Female,40,No,0,No,0,Unknown,43.19,Unknown,0,No,0,259.14,0,1.9459101490553132,0-6,0,0,259.14,2.366575342465753,18.25,2.6999999999999993,1,0
No,48,1,No,Fiber optic,One year,Yes,Electronic check,97.05,4692.95,Female,29,Yes,0,Yes,4,Unknown,47.64,Fiber Optic,59,Yes,0,2286.72,0,3.8918202981106265,25-48,5,0,2286.72,0.48726707081899445,97.76979166666666,-0.7197916666666657,1,0
Yes,64,1,No,No,Two year,Yes,Bank transfer (automatic),19.7,1274.05,Male,28,Yes,1,Yes,3,Offer B,14.93,Unknown,0,No,0,955.52,0,4.174387269895637,49-72,0,1,955.52,0.7499862642753424,19.90703125,-0.20703125,0,0
No,50,0,No,DSL,Month-to-month,Yes,Mailed check,35.0,1782.4,Male,51,No,0,No,0,Offer B,0.0,DSL,20,Yes,0,0.0,0,3.9318256327243257,49-72,2,0,0.0,0.0,35.648,-0.6480000000000032,0,0
Yes,52,1,Yes,Fiber optic,One year,No,Bank transfer (automatic),101.25,5301.1,Female,20,Yes,1,Yes,1,Offer B,44.79,Fiber Optic,52,Yes,0,2329.08,0,3.970291913552122,49-72,4,1,2329.08,0.43935786912150304,101.94423076923077,-0.6942307692307708,0,0
No,32,1,No,Fiber optic,Month-to-month,No,Electronic check,90.95,2897.95,Female,80,No,0,No,0,Offer C,31.57,Fiber Optic,4,Yes,0,1010.24,1,3.4965075614664802,25-48,2,0,1010.24,0.34860504839628015,90.5609375,0.3890625000000085,0,0
Yes,45,1,Yes,DSL,Two year,No,Credit card (automatic),73.85,3371.0,Male,21,Yes,1,Yes,9,Offer B,25.69,DSL,26,Yes,0,1156.05,0,3.828641396489095,25-48,5,1,1156.05,0.34293978048056956,74.91111111111111,-1.0611111111111171,0,0
No,9,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.05,801.3,Male,49,Yes,0,Yes,3,Unknown,22.41,Fiber Optic,21,Yes,0,201.69,0,2.302585092994046,7-12,3,0,201.69,0.25170348184200675,89.03333333333333,-0.9833333333333343,1,0
No,66,1,Yes,Fiber optic,One year,Yes,Credit card (automatic),105.95,6975.25,Female,68,Yes,0,Yes,1,Unknown,27.75,Fiber Optic,11,Yes,0,1831.5,0,4.204692619390966,49-72,5,1,1831.5,0.2625712340059496,105.68560606060606,0.2643939393939405,1,1
Yes,3,1,Yes,Fiber optic,Month-to-month,No,Electronic check,91.85,257.05,Male,53,No,0,No,0,Unknown,43.72,Fiber Optic,21,Yes,0,131.16,0,1.3862943611198906,0-6,3,0,131.16,0.5102509239447578,85.68333333333334,6.166666666666657,1,1
No,54,1,No,No,Two year,No,Mailed check,20.1,1079.45,Female,45,No,0,No,0,Offer B,26.25,Unknown,0,No,0,1417.5,0,4.007333185232471,49-72,0,0,1417.5,1.3131687433415165,19.989814814814817,0.11018518518518405,0,0
Yes,1,0,No,DSL,Month-to-month,No,Electronic check,40.1,40.1,Female,42,Yes,2,Yes,1,Unknown,0.0,DSL,12,No,10,0.0,0,0.6931471805599453,0-6,3,0,10.0,0.24937655860349126,40.1,0.0,1,1
Yes,64,1,Yes,Fiber optic,Two year,No,Bank transfer (automatic),110.3,6997.3,Female,49,Yes,1,Yes,7,Offer B,21.16,Fiber Optic,23,Yes,0,1354.24,0,4.174387269895637,49-72,7,1,1354.24,0.19353750732425365,109.3328125,0.9671874999999943,0,0
No,31,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,73.9,2217.15,Female,70,No,0,No,0,Unknown,15.43,Fiber Optic,2,Yes,0,478.33,0,3.4657359027997265,25-48,0,0,478.33,0.21574092866968855,71.5209677419355,2.3790322580645125,1,1
No,67,1,No,DSL,One year,Yes,Bank transfer (automatic),60.95,4119.4,Male,79,Yes,0,Yes,7,Offer A,42.07,Cable,12,Yes,0,2818.69,1,4.219507705176107,49-72,4,1,2818.69,0.6842477059765986,61.483582089552236,-0.5335820895522332,0,0
Yes,35,1,Yes,DSL,Month-to-month,No,Electronic check,72.25,2568.55,Female,28,Yes,2,Yes,1,Unknown,25.27,DSL,82,Yes,0,884.45,0,3.58351893845611,25-48,5,0,884.45,0.3443382453135037,73.38714285714286,-1.1371428571428623,1,1
No,45,1,Yes,DSL,Two year,No,Mailed check,73.55,3349.1,Female,60,No,0,No,0,Offer B,44.29,DSL,15,Yes,0,1993.05,0,3.828641396489095,25-48,5,0,1993.05,0.5951001761667314,74.42444444444445,-0.8744444444444497,0,0
No,10,1,No,DSL,Month-to-month,No,Mailed check,46.0,492.1,Male,45,No,0,No,0,Offer D,13.51,DSL,14,Yes,0,135.1,0,2.3978952727983707,7-12,0,0,135.1,0.27453769559032715,49.21,-3.210000000000001,0,0
No,29,1,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,Female,68,No,0,No,0,Offer C,8.88,DSL,22,Yes,0,257.52,1,3.4011973816621555,25-48,2,1,257.52,0.14981238546787282,59.27413793103448,-0.724137931034484,0,0
Yes,66,1,No,No,Two year,Yes,Mailed check,19.75,1344.5,Male,62,Yes,2,Yes,7,Unknown,31.53,Unknown,0,No,0,2080.98,0,4.204692619390966,49-72,0,0,2080.98,1.5477724060989215,20.37121212121212,-0.6212121212121211,1,0
No,51,1,No,Fiber optic,One year,No,Mailed check,86.35,4267.15,Male,51,No,0,No,0,Offer B,27.3,Fiber Optic,13,Yes,0,1392.3,0,3.9512437185814275,49-72,2,0,1392.3,0.3262833507141769,83.66960784313724,2.6803921568627516,0,0
No,45,1,Yes,No,Two year,No,Mailed check,25.5,1121.05,Female,35,Yes,0,Yes,6,Offer B,42.32,Unknown,0,No,0,1904.4,0,3.828641396489095,25-48,0,0,1904.4,1.6987645510904956,24.912222222222223,0.5877777777777773,0,0
No,49,1,No,No,One year,No,Credit card (automatic),19.0,918.7,Female,54,Yes,0,Yes,3,Offer B,13.13,Unknown,0,No,0,643.37,0,3.912023005428146,49-72,0,1,643.37,0.7003047784913464,18.748979591836736,0.25102040816326365,0,0
No,29,1,No,No,Two year,Yes,Mailed check,19.55,521.8,Female,44,Yes,0,Yes,6,Offer C,49.96,Unknown,0,No,0,1448.84,0,3.4011973816621555,25-48,0,0,1448.84,2.776619394403986,17.99310344827586,1.5568965517241402,0,0
No,37,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.55,3580.3,Female,66,No,0,No,0,Unknown,3.3,Fiber Optic,2,Yes,0,122.1,0,3.6375861597263857,25-48,2,0,122.1,0.034103287434013904,96.76486486486488,-0.21486486486487877,1,1
No,25,1,No,Fiber optic,Month-to-month,No,Electronic check,69.75,1729.35,Male,42,No,0,No,0,Offer C,40.11,Fiber Optic,18,No,100,1002.75,0,3.258096538021482,25-48,0,0,1102.75,0.6376673316564028,69.17399999999999,0.5760000000000076,0,0
No,22,0,No,DSL,Month-to-month,Yes,Electronic check,50.6,1073.3,Female,34,No,0,No,0,Unknown,0.0,DSL,8,Yes,0,0.0,0,3.1354942159291497,13-24,4,0,0.0,0.0,48.78636363636363,1.8136363636363697,1,0
No,72,0,No,DSL,Two year,Yes,Bank transfer (automatic),65.6,4566.5,Male,36,No,0,No,0,Unknown,0.0,Cable,9,Yes,0,0.0,0,4.290459441148391,49-72,8,1,0.0,0.0,63.423611111111114,2.17638888888888,1,0
No,7,0,No,DSL,Month-to-month,Yes,Credit card (automatic),40.1,293.3,Female,36,No,0,No,0,Unknown,0.0,DSL,19,Yes,0,0.0,0,2.0794415416798357,7-12,3,1,0.0,0.0,41.9,-1.7999999999999972,1,1
Yes,33,1,No,DSL,Two year,No,Credit card (automatic),82.1,2603.1,Male,44,Yes,1,Yes,1,Offer C,1.62,Cable,30,Yes,0,53.46,0,3.5263605246161616,25-48,7,1,53.46,0.02053705197648957,78.88181818181818,3.2181818181818187,0,0
No,23,1,No,Fiber optic,Month-to-month,Yes,Mailed check,79.1,1783.75,Female,22,No,0,No,0,Unknown,15.18,Fiber Optic,46,Yes,0,349.14,0,3.1780538303479458,13-24,3,0,349.14,0.19573370707778556,77.55434782608695,1.5456521739130409,1,0
No,24,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.25,2440.15,Male,65,No,0,No,0,Unknown,28.98,Fiber Optic,30,Yes,0,695.52,0,3.2188758248682006,13-24,4,0,695.52,0.2850316578898838,101.67291666666667,-0.4229166666666657,1,1
No,1,1,No,Fiber optic,Month-to-month,No,Electronic check,79.55,79.55,Female,58,No,0,No,0,Unknown,32.13,Fiber Optic,15,No,10,32.13,0,0.6931471805599453,0-6,1,0,42.13,0.5296040226272785,79.55,0.0,1,1
No,56,1,No,DSL,One year,Yes,Bank transfer (automatic),75.75,4284.65,Male,61,No,0,No,0,Offer B,18.42,DSL,13,No,90,1031.52,0,4.04305126783455,49-72,6,1,1121.52,0.26175300199549556,76.51160714285713,-0.7616071428571303,0,0
No,65,1,Yes,Fiber optic,One year,Yes,Credit card (automatic),110.0,7138.65,Male,61,No,0,No,0,Unknown,33.11,Fiber Optic,10,Yes,0,2152.15,0,4.189654742026425,49-72,7,1,2152.15,0.3014785708782473,109.8253846153846,0.17461538461539305,1,0
No,71,1,No,No,One year,No,Electronic check,20.85,1539.75,Male,55,Yes,0,Yes,5,Unknown,44.82,Unknown,0,No,0,3182.22,0,4.276666119016055,49-72,0,0,3182.22,2.066712128592304,21.68661971830986,-0.8366197183098585,1,0
No,14,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,Female,73,No,0,No,0,Unknown,7.34,Fiber Optic,3,Yes,0,102.76,1,2.70805020110221,13-24,1,1,102.76,0.09711747471883567,75.57857142857142,4.771428571428572,1,0
No,2,1,No,Fiber optic,Month-to-month,Yes,Electronic check,70.15,123.8,Female,57,No,0,No,0,Unknown,33.75,Fiber Optic,10,Yes,0,67.5,0,1.0986122886681098,0-6,0,0,67.5,0.5452342487883683,61.9,8.250000000000007,1,0
No,32,1,Yes,Fiber optic,One year,No,Electronic check,84.05,2781.85,Female,44,No,0,No,0,Unknown,40.26,Fiber Optic,14,Yes,0,1288.32,0,3.4965075614664802,25-48,1,0,1288.32,0.46311627154591367,86.9328125,-2.8828125,1,1
No,40,1,No,DSL,Month-to-month,No,Electronic check,67.45,2731.0,Male,28,No,0,No,0,Unknown,39.05,DSL,58,Yes,0,1562.0,0,3.713572066704308,25-48,4,0,1562.0,0.5719516660563896,68.275,-0.8250000000000028,1,0
No,1,1,No,Fiber optic,Month-to-month,Yes,Electronic check,89.1,89.1,Male,44,No,0,No,0,Unknown,16.06,Fiber Optic,3,Yes,0,16.06,0,0.6931471805599453,0-6,3,0,16.06,0.18024691358024691,89.1,0.0,1,1
No,7,1,No,Fiber optic,Month-to-month,Yes,Mailed check,69.9,497.3,Female,25,No,0,No,0,Unknown,30.99,Fiber Optic,42,Yes,0,216.93,0,2.0794415416798357,7-12,0,0,216.93,0.4362155640458476,71.04285714285714,-1.1428571428571388,1,0
No,19,1,No,Fiber optic,Month-to-month,Yes,Electronic check,78.25,1490.95,Male,59,No,0,No,0,Offer D,20.26,Fiber Optic,25,Yes,0,384.94,0,2.995732273553991,13-24,2,0,384.94,0.2581843790871592,78.47105263157896,-0.2210526315789565,0,1
No,71,1,Yes,No,Two year,No,Bank transfer (automatic),25.55,1898.1,Male,43,No,0,No,0,Unknown,39.08,Unknown,0,No,0,2774.68,0,4.276666119016055,49-72,0,1,2774.68,1.4618197144512934,26.733802816901406,-1.1838028169014052,1,0
Yes,54,1,Yes,DSL,Two year,No,Bank transfer (automatic),60.0,3273.95,Female,22,Yes,3,Yes,6,Unknown,8.53,Cable,73,Yes,0,460.62,0,4.007333185232471,49-72,3,1,460.62,0.14069243574275722,60.6287037037037,-0.6287037037036995,1,0
No,31,1,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,Male,47,Yes,0,Yes,4,Offer C,22.42,Fiber Optic,21,Yes,0,695.02,0,3.4657359027997265,25-48,4,1,695.02,0.23722843246010752,94.50806451612904,-3.958064516129042,0,0
No,72,1,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),110.1,7746.7,Female,77,No,0,No,0,Offer A,14.12,Fiber Optic,23,Yes,0,1016.64,1,4.290459441148391,49-72,6,1,1016.64,0.13123523564872785,107.59305555555555,2.506944444444443,0,0
No,71,1,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,Female,73,No,0,No,0,Offer A,34.36,Fiber Optic,13,Yes,0,2439.56,1,4.276666119016055,49-72,3,1,2439.56,0.350957755191587,97.90352112676055,1.7464788732394538,0,0
No,38,1,Yes,DSL,One year,No,Credit card (automatic),69.0,2669.45,Male,34,Yes,0,Yes,2,Offer C,32.11,DSL,16,Yes,0,1220.18,0,3.6635616461296463,25-48,5,1,1220.18,0.4570904118825976,70.2486842105263,-1.2486842105263065,0,0
Yes,5,1,No,DSL,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2,Male,57,No,2,No,0,Unknown,13.54,DSL,21,Yes,0,67.7,0,1.791759469228055,0-6,2,1,67.7,0.28784013605442177,47.04,1.6099999999999994,1,0
No,2,1,No,DSL,Month-to-month,Yes,Electronic check,44.15,92.65,Male,78,No,0,No,0,Unknown,43.66,DSL,25,Yes,0,87.32,0,1.0986122886681098,0-6,0,0,87.32,0.9424716675661089,46.325,-2.1750000000000043,1,1
No,52,1,Yes,DSL,Two year,No,Bank transfer (automatic),59.85,3103.25,Female,78,No,0,No,0,Offer B,34.0,DSL,3,Yes,0,1768.0,1,3.970291913552122,49-72,2,1,1768.0,0.5697252880045114,59.67788461538461,0.17211538461538822,0,0
No,8,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.75,606.25,Female,74,No,0,No,0,Unknown,13.8,Fiber Optic,6,Yes,0,110.4,0,2.1972245773362196,7-12,0,0,110.4,0.18210309278350517,75.78125,-0.03125,1,1
No,68,1,Yes,DSL,Two year,Yes,Electronic check,80.65,5330.2,Female,52,No,0,No,0,Unknown,20.3,DSL,13,No,90,1380.4,0,4.23410650459726,49-72,5,0,1470.4,0.2758620689655173,78.38529411764705,2.2647058823529562,1,0
Yes,69,1,No,No,One year,Yes,Credit card (automatic),20.55,1403.1,Male,23,Yes,2,Yes,8,Offer A,26.44,Unknown,0,No,0,1824.36,0,4.248495242049359,49-72,0,1,1824.36,1.3002351935001069,20.33478260869565,0.2152173913043498,0,0
No,42,1,Yes,DSL,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,Female,56,Yes,0,Yes,4,Unknown,36.35,DSL,30,Yes,0,1526.7,0,3.7612001156935624,25-48,4,1,1526.7,0.5596817948529951,64.94761904761906,1.452380952380949,1,0
No,50,1,No,Fiber optic,Two year,Yes,Mailed check,100.2,5038.45,Female,36,No,0,No,0,Unknown,15.1,Fiber Optic,9,Yes,0,755.0,0,3.9318256327243257,49-72,6,0,755.0,0.1498476714068811,100.76899999999999,-0.5689999999999884,1,0
No,1,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.3,80.3,Male,78,Yes,0,Yes,1,Unknown,17.51,Fiber Optic,21,Yes,0,17.51,0,0.6931471805599453,0-6,1,0,17.51,0.21805728518057288,80.3,0.0,1,1
No,33,1,No,DSL,Month-to-month,Yes,Credit card (automatic),44.55,1462.6,Male,23,Yes,0,Yes,6,Offer C,48.49,DSL,51,Yes,0,1600.17,0,3.5263605246161616,25-48,0,1,1600.17,1.0940585259127582,44.32121212121212,0.22878787878787676,0,0
No,7,1,No,No,Month-to-month,No,Mailed check,20.35,150.6,Female,43,No,0,No,0,Offer E,41.57,Unknown,0,No,0,290.99,0,2.0794415416798357,7-12,0,0,290.99,1.9322045152722445,21.514285714285712,-1.164285714285711,0,0
No,1,1,No,Fiber optic,Month-to-month,Yes,Electronic check,74.9,74.9,Female,26,No,0,No,0,Unknown,35.25,Fiber Optic,30,Yes,0,35.25,0,0.6931471805599453,0-6,1,0,35.25,0.4706275033377837,74.9,0.0,1,1
No,59,1,No,No,Two year,Yes,Bank transfer (automatic),20.2,1192.3,Male,47,No,0,No,0,Unknown,47.17,Unknown,0,No,0,2783.03,0,4.0943445622221,49-72,0,1,2783.03,2.3341692527048563,20.208474576271186,-0.008474576271186862,1,0
No,6,1,Yes,DSL,Month-to-month,No,Electronic check,50.35,314.55,Female,30,Yes,0,Yes,10,Offer E,42.66,Cable,85,Yes,0,255.96,0,1.9459101490553132,0-6,0,0,255.96,0.8137339055793992,52.425000000000004,-2.075000000000003,0,0
No,3,1,No,No,Month-to-month,No,Mailed check,18.8,56.0,Female,44,No,0,No,0,Offer E,6.61,Unknown,0,No,0,19.83,0,1.3862943611198906,0-6,0,0,19.83,0.35410714285714284,18.666666666666668,0.13333333333333286,0,0
Yes,13,1,No,DSL,One year,Yes,Electronic check,64.75,877.35,Male,59,Yes,1,Yes,1,Unknown,13.32,DSL,21,Yes,0,173.16,0,2.6390573296152584,13-24,3,0,173.16,0.19736707129423833,67.48846153846154,-2.738461538461536,1,0
No,29,1,No,DSL,One year,Yes,Electronic check,58.75,1696.2,Male,35,No,0,No,0,Offer C,8.0,DSL,9,No,50,232.0,0,3.4011973816621555,25-48,4,0,282.0,0.16625397948355147,58.4896551724138,0.26034482758620214,0,0
No,56,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,Female,25,Yes,0,Yes,9,Unknown,42.81,Fiber Optic,51,Yes,0,2397.36,0,4.04305126783455,49-72,1,1,2397.36,0.48897772701313535,87.55,-1.9500000000000028,1,0
No,63,1,Yes,DSL,Two year,No,Credit card (automatic),79.8,5034.05,Male,51,Yes,0,Yes,5,Unknown,10.07,Cable,20,Yes,0,634.41,0,4.1588830833596715,49-72,6,1,634.41,0.1260237780713342,79.90555555555555,-0.10555555555555429,1,0
Yes,24,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.85,1857.75,Male,66,Yes,2,Yes,6,Offer C,4.06,Fiber Optic,28,Yes,0,97.44,0,3.2188758248682006,13-24,1,0,97.44,0.05245054501413,77.40625,2.4437499999999943,0,0
No,36,1,No,DSL,One year,No,Credit card (automatic),54.1,1992.85,Male,65,Yes,0,Yes,9,Offer C,47.16,DSL,28,Yes,0,1697.76,1,3.6109179126442243,25-48,3,1,1697.76,0.8519256341420579,55.356944444444444,-1.2569444444444429,0,0
No,3,0,No,DSL,Month-to-month,No,Electronic check,24.75,66.95,Male,36,No,0,No,0,Unknown,0.0,DSL,18,Yes,0,0.0,0,1.3862943611198906,0-6,0,0,0.0,0.0,22.316666666666666,2.4333333333333336,1,1
No,21,1,No,DSL,One year,No,Mailed check,80.9,1714.95,Female,55,Yes,0,Yes,7,Unknown,11.27,DSL,19,No,60,236.67,0,3.091042453358316,13-24,7,0,296.66999999999996,0.17299046619434966,81.66428571428571,-0.7642857142857054,1,0
Yes,13,1,Yes,No,One year,No,Bank transfer (automatic),24.5,343.6,Male,31,Yes,2,Yes,8,Unknown,48.7,Unknown,0,No,0,633.1,0,2.6390573296152584,13-24,0,1,633.1,1.8425494761350407,26.430769230769233,-1.9307692307692328,1,0
Yes,1,1,No,No,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,Male,25,Yes,2,Yes,7,Offer E,18.63,Unknown,0,No,0,18.63,0,0.6931471805599453,0-6,0,1,18.63,0.9245657568238214,20.15,0.0,0,0
Yes,25,1,No,No,One year,No,Mailed check,20.05,520.1,Female,52,Yes,2,Yes,7,Offer C,13.06,Unknown,0,No,0,326.5,0,3.258096538021482,25-48,0,0,326.5,0.6277638915593154,20.804000000000002,-0.7540000000000013,0,0
No,66,1,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),114.3,7383.7,Male,27,No,0,No,0,Offer A,4.32,Fiber Optic,73,Yes,0,285.12,0,4.204692619390966,49-72,8,1,285.12,0.03861478662459201,111.87424242424242,2.4257575757575722,0,0
No,67,1,No,No,One year,Yes,Bank transfer (automatic),20.85,1327.4,Female,57,Yes,0,Yes,5,Offer A,7.91,Unknown,0,No,0,529.97,0,4.219507705176107,49-72,0,1,529.97,0.39925418110592137,19.811940298507466,1.0380597014925357,0,0
No,68,1,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),89.95,5974.3,Female,30,Yes,0,Yes,5,Offer A,28.36,Fiber Optic,82,Yes,0,1928.48,0,4.23410650459726,49-72,2,1,1928.48,0.3227959760976181,87.85735294117647,2.0926470588235304,0,0
Yes,0,1,No,No,Two year,No,Mailed check,20.0,1412.15,Female,23,Yes,3,Yes,4,Offer E,20.05,Unknown,0,No,0,200.5,0,0.0,0-6,0,0,200.5,200.5,0.0,20.0,0,0
No,49,1,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90.85,4515.85,Female,76,No,0,No,0,Offer B,44.88,Fiber Optic,15,Yes,0,2199.12,0,3.912023005428146,49-72,2,1,2199.12,0.4869780882890264,92.16020408163266,-1.310204081632662,0,1
No,4,1,Yes,DSL,Month-to-month,No,Mailed check,48.75,179.85,Female,65,No,0,No,0,Unknown,31.13,DSL,15,Yes,0,124.52,0,1.6094379124341003,0-6,0,0,124.52,0.692354740061162,44.9625,3.7875000000000014,1,0
No,63,1,Yes,DSL,One year,No,Credit card (automatic),80.0,5040.2,Male,34,Yes,0,Yes,9,Unknown,34.02,DSL,18,Yes,0,2143.26,0,4.1588830833596715,49-72,7,1,2143.26,0.42523312566961635,80.0031746031746,-0.0031746031745996106,1,0
No,2,1,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),79.7,165.0,Female,25,Yes,0,Yes,1,Unknown,28.86,Fiber Optic,26,Yes,0,57.72,0,1.0986122886681098,0-6,2,1,57.72,0.3498181818181818,82.5,-2.799999999999997,1,1
No,21,1,No,No,One year,Yes,Mailed check,20.35,422.7,Male,31,No,0,No,0,Unknown,22.53,Unknown,0,No,0,473.13,0,3.091042453358316,13-24,0,0,473.13,1.1193044712562101,20.128571428571426,0.22142857142857508,1,0
Yes,55,1,No,DSL,Two year,No,Bank transfer (automatic),57.55,3046.4,Male,28,Yes,0,Yes,1,Offer B,8.8,DSL,48,No,60,484.0,0,4.02535169073515,49-72,4,1,544.0,0.17857142857142858,55.38909090909091,2.1609090909090867,0,1
Yes,1,1,No,No,Month-to-month,Yes,Mailed check,20.25,20.25,Male,21,No,2,No,0,Offer E,47.25,Unknown,0,No,0,47.25,0,0.6931471805599453,0-6,0,0,47.25,2.3333333333333335,20.25,0.0,0,0
No,17,1,No,No,Two year,No,Mailed check,19.4,358.05,Female,58,No,0,No,0,Offer D,30.07,Unknown,0,No,0,511.19,0,2.8903717578961645,13-24,0,0,511.19,1.4277056277056277,21.061764705882354,-1.661764705882355,0,0
No,30,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,Male,45,No,0,No,0,Offer C,17.26,Fiber Optic,19,Yes,0,517.8,0,3.4339872044851463,25-48,4,1,517.8,0.17634738186462323,97.875,2.5250000000000057,0,0
Yes,22,1,No,DSL,Month-to-month,Yes,Mailed check,57.95,1271.8,Male,21,Yes,3,Yes,9,Offer D,42.58,DSL,82,Yes,0,936.76,0,3.1354942159291497,13-24,5,0,936.76,0.736562352571159,57.809090909090905,0.14090909090909776,0,0
No,9,1,No,DSL,Month-to-month,Yes,Bank transfer (automatic),59.5,530.05,Female,33,No,0,No,0,Offer E,39.19,Cable,20,Yes,0,352.71,0,2.302585092994046,7-12,3,1,352.71,0.665427789831148,58.89444444444444,0.6055555555555614,0,0
Yes,1,1,No,No,Month-to-month,No,Mailed check,19.2,19.2,Male,57,Yes,3,Yes,10,Unknown,32.78,Unknown,0,No,0,32.78,0,0.6931471805599453,0-6,0,0,32.78,1.7072916666666669,19.2,0.0,1,0
No,21,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.5,1808.7,Female,50,Yes,0,Yes,3,Offer D,42.22,Fiber Optic,29,Yes,0,886.62,0,3.091042453358316,13-24,2,0,886.62,0.49019737933322277,86.12857142857143,0.37142857142856656,0,1
Yes,69,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.95,7446.9,Female,42,Yes,0,Yes,1,Unknown,37.2,Fiber Optic,27,Yes,0,2566.8,0,4.248495242049359,49-72,5,0,2566.8,0.3446803367844338,107.92608695652173,-3.9760869565217263,1,1
No,1,0,No,DSL,Month-to-month,Yes,Electronic check,25.1,25.1,Male,67,No,0,No,0,Unknown,0.0,Cable,9,Yes,0,0.0,0,0.6931471805599453,0-6,0,0,0.0,0.0,25.1,0.0,1,1
